ANAL_CODE,KEYWORD_GUBUN,SITE_GUBUN,RLT_VALUE_01,RLT_VALUE_02,RLT_VALUE_03,RLT_VALUE_04,RLT_VALUE_05,RLT_VALUE_06,RLT_VALUE_07,RLT_VALUE_08,RLT_VALUE_09,RLT_VALUE_10
ANAL-211104-0149,1,1,바퀴네개랑 브레이크만 달면 되요 이정도면 조립해서 보내주시지브레이크가 걸려 있어 바퀴가 가볍게 움직이진 않지만 원목처럼 흔들림없지는 않네요그냥 앉혀 봤더니 일단 거부감은 없어요내일 이유식먹이는 시간 기대되네요잘 쓸께요,이거 정말 물건이에요4개월 아기가 누워있는걸 싫어하고 자꾸 뒤집어서  앉혀둘만한 의자 정말 고민했는데너무 비싼거 사서 실패할까봐 일단 적당한 가격대로 산거거든요,사진에서 본거랑 똑같아요다른 저렴이 보다 튼튼할거 같아서 중간 가격을 선택했어요발판 길이가 조절 되게 개선 해주면 더 좋을거 같아요그리고 식탁트레이 높이가 생각보다 높아서 불편해요,블로그 리뷰를 보고 사용방법을 익혔어요또한 후기에도 말 많았던 스탑앤고뻑뻑합니다,가격대에비해서 너무고급스럽고 예뻐요 식판도넓어서 더좋네요,,,,,
ANAL-211104-0099,0,0,감사합니다,배송,잘받았습니다,아주,좋아요,2.98,2.56,1.77,1.7,1.52
ANAL-211104-0099,1,0,잘받았습니다,배송 빠르고 뒷베란다에 전기선 덮는데 딱 맞아요,회사 전선정리용으로 샀는데 좋네요,아주 좋아요,플라스틱 몰딩을 바닥에 붙이면 안전화에 차여서 깨지는데 연질은 그런 염려가 없네요,,,,,
ANAL-211104-0176,1,0,너무너무 깔끔하고 접착력이좋네요잘 붙어있어요,,,,,,,,,
ANAL-211104-0051,0,1,좋아요,자꾸,좋습니다,만족,아이가,7.99,3.48,3.33,2.13,2.09
ANAL-211104-0051,1,1,밀림도 없고 보호대로 좋으네요,붙일 곳의 내경을 잘못 계산해서 살짝 빈 곳이 있었습니다,좋습니다,설치 후 한참 괜찮았는데 아이가 인식하기 시작하면 빼버리네요,아기가 쏘서 옆에서 놀다가 한번씩 바에 머리를 찧어서 딱 제가 찾던 상품 찾아서 너무 만족해요,,,,,
ANAL-211104-0051,0,1,자꾸,아기가,너무,침대,좋아요,4.89,4.52,2.91,2.78,2.43
ANAL-211104-0051,1,1,접착이 좀 어렵네요,무소용그래도 쿠션감은 좋고 머리박아도 덜아팠어요고정 해야합니다,좋겠어요전 식탁다리가 철이라서 감쌌는데 한개로는 부족해서 양쪽으로했어요아기가 자꾸 빼서 놀길래 케이블타이 감았어요이제 그것도 위험한것같아 모서리보호대 두꺼운걸로 다시 붙일까봐요,침대파이프가 얇다보니 약간 헐렁헐렁하니 돌아가는 기분이 있어요,흐물흐물 힘도없고 아기가손으로 잡아빼고고정도안되네요,,,,,
ANAL-211104-0174,1,0,디퓨저 두려고 구매했어용,뻐유 말리느라 아직 조리도구 못걸엇어유,,,,,,,,
ANAL-211104-0068,0,0,아이,진동,기대,좋아,,1.86,1.67,0.95,0.48,
ANAL-211104-0068,1,0,배송 빠르고 진동 소리 정말 귀 기울여야 들려요,20개월아기 1단계2가맞고요 7살여아 2단계가 딱맞네요큰애는 좋아하는데 작은애가 아직 흥미가없네용 앞으로 좋아하길 기대해봅니다,아이 이닦이기 좋으네요,아이기 처음,,,,,,
ANAL-211104-0068,0,0,아이,가격,칫솔질,좋아,,1.34,1.33,1.09,0.87,
ANAL-211104-0068,1,0,아이제품이라도 알록달록하지않고 디자인이 깔끔해서 더 좋아요,아들거 하나만요색상자체는 딱히 진하고 쨍한색감이 아니라서쓰다보니 색바램때문에 누구건지 헷갈려서 네임스티커 붙여서 쓰고있네요이참에 다른것 사볼까하다가 가격도 가격이지만두껍고 뚱한것밖에 못찾아서 다시 재구매했네요당분간 또 잘쓸것같아요,다좋은데전원버튼이단단해아기가스스로켤수없어요아기가 좋아하고양치를 잘하고자기꺼라고 좋아하고하지만 아기가 스스로 버튼을 눌러 끄고 켤수 없음,,,,,,,
ANAL-211104-0059,0,1,쉽게,손으로,떨어짐,물고,생긴건,2.78,2.37,2.26,2.05,1.5
ANAL-211104-0059,1,1,접착만잘되면짱일듯접착이잘안되네요,좋은상품이네요배송도빠릅니다좋은상품이네요,스펀지로 된 아가드 모서리보호대 진짜많이 사용했어요이사하면서 신랑이 투명으로했음해서 구매했는데양면테이프가 흰색이네요,,,,,,,
ANAL-211104-0197,0,1,사은품이,좋아요,너무,뚜껑,아가드,1.74,1.7,1.13,1.01,1.0
ANAL-211104-0197,1,1,물건은 잘 왔는데 포장이 영 엉망이네요,,,,,,,,,
ANAL-211104-0197,1,1,베랜다정리잘했습니다,깔끔하고좋습니다사이즈도커서좋아요금요일 저녁에 구매하고 바로 토요일 오전에 배송왔습니다 요즘 갑자기 날씨가 변해서 옷을 정리하려고 수납박스를 찾던중에 사이즈도 적당하고 화이트에 투명뚜껑까지 있어서 딱이다 싶었습니다 배송도 하자없이 잘 왔고 주말에 시간내서 옷장정리했는데 옷이 생각보다 많이 들어가서 깔끔하게 정리가 되었습니다 의류 제습제만 추가로 구매해서 넣어주면 딱 좋을것 같습니다,트롤리에 정리하려고 수납함 구매했어요 s사이즈 쏙 들어가고 아기물건 수납외에 베란다 정리함으로도 실용적이에요 깔끔하게 정리되어 외관상으로도 너무 좋습니다,,,,,,,
ANAL-211104-0289,1,1,생각보다뭔가걸수있는고리가짧다,,,,,,,,,
ANAL-211104-0143,0,1,좋아요,거울,아직,아기가,배송,1.65,1.37,1.25,1.21,0.36
ANAL-211104-0143,1,1,와이드라 뒷자석 아기가 완전 잘보여요덕분에 맘놓고 운전해요,좋아요,아직 사용전이에요,너무 좋아요,넘넘넘 만족 대만족입니다,,,,,
ANAL-211104-0143,0,1,아기,좋아요,거울,커서,너무,23.47,23.41,21.37,18.83,12.96
ANAL-211104-0143,1,1,넓고 너무좋아요,카시트뒤보기하고 설치했는데 대박잘보이고 크고 짱짱이에요,오 생각보다 큼직하구 좋아요,세로로 세우고 싶었는데 저희집 차 자체가 그렇게 하기엔 천장이 낮더군요가로로 놔도 생각보다 꽤 넓어보여서 괜찮습니다,싸이즈가 커서 아이가 잘보여요짱인듯합니다뒷자석에 목받침 있어 설치하기 편했습니다,,,,,
ANAL-211104-0127,0,0,온도,아직,너무,좋아요,아기,5.38,5.0,4.72,3.89,3.02
ANAL-211104-0127,1,0,요새 세면대에서 물장난을 많이 치는데여기 빨간불 깜빡거리면 뜨거우니까 조심해야해 하고 알려줬거든요빨간불 나오면 자기가 물을 끄더라구요,아직 사용은 못해봣어요,온도나와서 좋네요,아직 사용 전인데 잘 되겠죠,필터가 너무 큰건지 다른 필터를 끼워도 그런건지 모르겠지만 저희집 필터를 끼우면 제품이 사용이 안돼서 둘 중 하나는 포기해야하네요,,,,,
ANAL-211104-0219,0,0,좋아요,정리,깔끔,,,3.44,0.75,0.4,,
ANAL-211104-0219,1,0,정리하기 좋아요,빠른 배송 감사합니다,정리하기도 쉽고 좋아요,튼튼하고 좋아요,기존에 사용하던거보다 너무 좋아요,,,,,
ANAL-211104-0219,1,0,기존에 있던 제품이 올 스텐이라 두꺼운 접시를 꽂을때긁히는 단점이 있어 이걸로 사 봤어요작은 사이즈지만 큰 접시도 무난히 꽂히구요접시가 걸리는 부분에는 실리콘으로 덧대 져 있어서긁힐 염려도 없네요 공간도 많이 차지하지 않고 마음에 들어요,생각보다 너비가 좁아서 많이 꼽히진않지만 사이즈별로 두개씩 사서 식기가 많지 않은 신혼부부집엔 괜찮은거 같아요주방이 정리정돈되어져서 마음이 편안하네요,,,,,,,,
ANAL-211104-0233,0,1,좋아요,아기가,빠른,쿠션감,가격대비,4.1,1.86,1.09,1.01,0.94
ANAL-211104-0233,1,1,좋아요,너무기대하지도 않았지만 뒷면도 까져있고  벽매트는양면테잎도 동봉되는상품이 아니었네요,배송 빨라요 신랑이랑 둘이서 한시간 공사햇어요,돌쟁이 아기가 자면서 뒹굴뒹굴 벽에 다치길래 구입햇어요,일단 냄새가 나지 않아서 좋네요뒤에 붙이는 양면테이프가 좀 허접하긴 한데 붙이고 일주일이 지난 결과 손으로 잡아당기지 않는이상 떨어지거나하진 않아요,,,,,
ANAL-211104-0233,0,1,너무,벽에,좋아요,자꾸,냄새,7.7,7.62,7.2,6.49,6.03
ANAL-211104-0233,1,1,한장은 깨끗하고 다른 한장 뒷면이 너무 변색이되어서 찜찜 하지만 앞판엔 문제가 없어 그냥 사용하기로 했어요,아이들이 잘때 엄청 돌아다니는지라 벽에 머리박는게 일상이였는데 그 걱정 덜었어요음 개인적으로 느낀 단점은 접착부분 벽에 고정해야 하는데 양면테잎으로 붙이게 되어있어서 벽지 망가질까봐 붙이질 못했어요,강추합니다다른분들에게도 도움이 되길바랍니당몸부림 심한 우리 아들때문에 침대옆 벽에 붙여놨더니 완전 맞춤형인듯,안전커버로 붙이니 너무  지저분해서 벽매트로 붙일려고 구입했고 여전히 냄새가  오자말자 비닐 뜯어서 밖에 널어두었네요,마음에 들어요,,,,,
ANAL-211104-0274,1,1,상품이 깨져서 오지만 않았어도 별 5개 줄뻔했네요배송시 제품에 하자가 없는지 확인해서 배송해 주는 절차가 빠진거 같네오 반품합니다,일단 디자인이 예뻐서 아가가 좋아하구 아직은 약간 크기는하지만 아이는 편안해하더라구요, 앉을때마다삐그덕소리나요,,,,,,,
ANAL-211104-0286,0,1,바늘,벨크로,접착,우산,,1.07,1.0,1.0,1.0,
ANAL-211104-0286,1,1,배송은 빠르지만 물건은 별로예요접착이 너무 약해요,벨크로끼리의 접착은 아주 좋은데양면테이프 부분이 우산 천에 잘 안달라붙어서 실패,다시 바느질했더니 바늘에 접착제가 붙어서 바느질도 잘 안되고 바늘 버렸습니다 ㅠㅠ,다시 바느질했더니 바늘에 접착제가 붙어서 바느질도 잘 안되고 바늘 버렸습니다,,,,,,
ANAL-211104-0003,1,0,만족합니다,접착력이 좋고 편리합니다,,,,,,,,
ANAL-211104-0283,0,1,좋아요,제품,좋네요,앉는,그냥,3.76,3.09,2.51,2.45,2.34
ANAL-211104-0283,1,1,앉는부분부실제가 산것도 앉는 부분 뜯어지네요추워서 뜯어진게 아니고 제품이 튼튼하지못하네요,근데 두껑을 내리면 위로 들려있어요,적당하게 앉으면 폭신해서 볼일볼때 좋은거같아요,진짜첫번째 사서 배송다음날 받아서 바로 설치하려는데 아래시트 쪽이 첫번째 사진처럼 뜯어져 있어서 교환요청했고 다시받아서 집정리하느라 한참 확인 못하고 일주일가량이 지난 오늘 다시 뜯었는데 두번째 사진처럼 또 뜯어져 있네요,깔끔해서좋아요디자인 깔끔하고 색상도 화이트라 더 깔끔해서 좋아요화장실은 첫째도 둘째도 깔끔함이잖아요근데 2 아쉬움이있어요,,,,,
ANAL-211104-0271,0,1,예쁘고,아기,비데에,잘쓰고있어요,움직여,1.8,1.15,1.11,0.93,0.81
ANAL-211104-0271,1,1,예쁘고 잘 맞지만 고정력이 떨어져요,잘쓰고있어요,,,,,,,,
ANAL-211104-0271,0,1,변기,아이,부분,,,2.23,1.02,1.0,,
ANAL-211104-0271,1,1,마감이좀일반 변기 위에 놓고 사용하는데 아이가 이 변기에 앉으려 하면 변기가 살짝 뒤로 밀려 변기가 어른 변기에 빠질 것 같기도 하고 아이도 엉덩방아를 찌을 것 같이 되어 아이가 앉을 때 제가 변기 뒷부분을 잡고 있어야 합니다,단단하고 좋아요,,,,,,,,
ANAL-211104-0222,0,1,국자,,,,,1.37,,,,
ANAL-211104-0222,1,1,에펠탑트롤리도 그렇고 모서리냄비받침도 그렇고 다 질이 좋아요감사합니다좋은 제품 사용하게해주셔서,요리하면서 국자나 주걱 등 참 애매 했는데 제품을 구입하고나서 세워둘수 있어서 좋네요,요리할때 국자를 둘 곳이 마땅치 않았는데 생각보다 편리하네요,국자 놓는것보다 냄비 뚜껑 놓을데가 마땅치않아서 구입했는데 너무 좋네요,,,,,,
ANAL-211104-0222,1,1,교환과 반품을 총 세번 반복했던 사람 지치게 했던 상품상품 사진과 다르게 젓가락 홈부분 없는게 옵니다,조리도구 스탠드는 처음 사용해봤는데 생각보다 훨씬 편리하네요사이즈가 작아서 자리를 많이 차지하지않아요 요리하는데 거슬리거나 하는 것도 전혀없네요전에는 냄비나 국자같은 도구를 걸쳐두거나 그냥 바닥에 올려놔 더러워지는 경우가 종종 있었는데 그럴일이 없으니 깔끔하고 좋습니다 그리고 분리도 되어서 세척도 편리하네요 잘쓸게요,주방조리필수품국자뚜껑스탠드가성비갑이네요국물요리를 하다보면 양념 숟가락이나 뚜껑을 놓기가 참 애매하고 그냥 씽크대 위에 놓으면 양념자국이 생겨 참 불편했어요젓가락 국자등 조리도구와 냄비뚜껑까지 받쳐주니 나름 작지만 요긴하네요색상도 화이트라 한쪽에 두어도 깔끔합니다,단단하고무거워서냄비뚜껑거치하기좋아요주방이 안그래도 폭탄인데냄비뚜껑 떨어져서 발가락 찧고나서 신경질나서 샀어요여기저기 막 두다가 이제는 정리가 되서 너무 좋아요저는 국자 거치는 약간 보조 기능이고 냅비거치 위주로 하는데 진작살껄 싶었네요국자 받침만 따로 씻을 수 있어서 추천해요,디자인신경쓰시는분들강추합니다국이나 찌개를 끓일 때 국자를 따로 두기 안좋았는데저한테 정말 필요한 물건을 이제 발견해서 사용하네요디자인도 너무 이쁘고 보관하기도 편리하고 사길 잘 했네요저는 정말 강추합니다,,,,,
ANAL-211104-0226,0,0,좋아요,깔끔하고,너무,튼튼,아주,7.34,6.06,5.27,4.19,3.31
ANAL-211104-0226,1,0,만족합니다,BEST화이트톤의 집에 딱맞는 상품입니다본드로 붙이면 돌이킬 수 없을것 같아서일단 테이프로 고정시켜놨어요,흰색도 마음에 들고 접착이 잘되어서 안떨어지네요,깔끔하고 예뻐요 본드 짱,가구 만들때 사용했어요,,,,,
ANAL-211104-0175,1,0,굳이 조립을 하는 이유가 있겠죠 더 튼튼하려니 생각하려구요깔끔하고 좋아요,예쁜데 아직 안말라서,,,,,,,,
ANAL-211104-0198,1,1,더 주문해서 정리해야겠어요 너무 좋아요,,,,,,,,,
ANAL-211104-0198,1,1,서랍에쏙쌓을수도있고쓸모가많네요서랍속이 지저분해서 정리해볼까 샀는데칸칸히 정리하기 좋네요제일작은 소사이즈인데요 긴 타입이랑다른 사이즈도 더 사서 구성해볼 예정높이도 적당하고 쌓을수도 있고여러모로 활용도가 높은거같아요,서랍정리하려고 구매했는데 높이도 적당하고깔끔하고 만족스럽습니다작은물건들도 찾기편하고 한눈에 보여서 좋아요,,,,,,,,
ANAL-211104-0301,0,1,배송,감사합니다,좋아,생각,구매,1.98,1.92,1.09,1.0,1.0
ANAL-211104-0301,1,1,아이가 넘어질뻔해서 구매햇어요,생각보다 쪼끔하네요,꼭 필요해서 여기저기 엄청 찾던 제품입니다,쪼금 작아요,프롬유 샤워핸들에 미끄러지지 말라고 붙여줬어요,,,,,
ANAL-211104-0301,0,1,조금,너무,좋아요,미끄,스티커,2.69,2.44,2.37,2.22,2.22
ANAL-211104-0301,1,1,8 8  구매하신 분들은 정말 인내심 갖고 집중해서 비닐 제거하세요,비닐이 분리되는게아니라 제품과 스티커가 분리되더라구요,처음주문해봤어요아직 사용하진 않지만 그래도  좋을것 같아요,욕실이 타일이 맨질맨질해서 바닥이 미끌미끌해서 사망의 위기를 매번느꼈는데 붙이니까 좀 고무자체의 안정감이있네요,생각보다 크기가 크네요돌기가 크고 미끌거려서 미끄럼방지가 되는지는 잘 모르겠어요,,,,,
