ANAL_CODE,KEYWORD_GUBUN,KEYWORD_POSITIVE,SITE_GUBUN,RLT_VALUE_01,RLT_VALUE_02,RLT_VALUE_03,RLT_VALUE_04,RLT_VALUE_05,RLT_VALUE_06,RLT_VALUE_07,RLT_VALUE_08,RLT_VALUE_09,RLT_VALUE_10
ANAL-211104-0083,1,N,1,사이즈 보고 사라는 글 보고 사이즈 재고 샀는데 작습니다,안전하네요,규격 사이즈 동일한줄 알고 샀는데 안맞아서 결국 뒷판 드라이버로 떼어내고 겨우 아슬아슬하게 덮어놨네요,아기방에 있는 코드를 자꾸 뽑으려고 해서 구닙했어요,잘못 샀음 꼭 사이즈 잘 보고 사세요가로가 1센치 모잘라서 결국 못썼어요,,,,,
ANAL-211104-0083,0,P,1,좋네요,좋아요,콘센트,너무,아기가,3.55,3.23,2.38,2.33,2.13
ANAL-211104-0083,1,P,1,음 이제 갓 돌 지난 아가들이 여니깐 열립니다그리고 전선이 꺽이네요,물들어갈 걱정 제로좌우아래방향 모두 쓰기 좋아요,폼블럭 붙이면서 겉에 커버도 떨어지구 지저분해 보이기도하고 먼지 닦는것도 쉽지않고해서 주문했는데 마음에드네요,주문한것과다른게옵니다어쩔수없이쓰지만사진과 다른 제품이 배송됩니다,아이가 너무 쉽게 열어요,,,,,
ANAL-211104-0083,0,N,1,콘센트,너무,그냥,아기가,사이즈,3.8,3.5,3.43,2.86,2.42
ANAL-211104-0083,1,N,1,가로사이즈는 맞는데 세로사이즈가 너무 짧네요,최악사이즈가 안맞고요애기가 쉽게열고요상품평을 봤어야했는데 브랜드만 믿고 구매햇더니 낭패봤네요쓰지도못해요쓰레기만 늘었네요,문도 잘 열리고 일단 부착이 잘 안되요,다른곳에서 구매한지는 제가 기억이 잘안나지만 예전에 제가 구매했던 다른디자인은 아기가 잘열지도 못하고 뻑뻑해서 좋았는데 이거는 아기가 금방열고 닫고 별로에요,그래서 못써요  테이프 떼어서 반품도 못하고 속상하네요,,,,,
ANAL-211104-0292,1,P,1,깔끔하게 정리할 수 있고 가격도 적당해서 다 쓰면 또 구매할거같아요생각보다 튼튼해서 놀랍네요 잘 떨어지지도 않고 아주 좋습니다,,,,,,,,,
ANAL-211104-0203,0,P,0,쉽고,붙이기도,있어서,깔끔,,2.23,1.84,1.17,1.0,
ANAL-211104-0203,1,P,0,붙이기도 쉽고,배송 빨리왔어요,책상 깔끔하게 치우고 살겠습니다,,,,,,,
ANAL-211104-0252,1,P,1,너무만족하고 잘씁니다 사람쌀통옆에 잇어서 가끔 헷갈려서 뚜껑 열기도해요 ㅋㅋㅋ 냄새 1도 안날만큼 밀폐 너무 잘해줘요 위에 보관통따로잇어서 작은 간식파우치들 넣어놓기 좋아요2kg짜리 사서 넣어놓으면 한 25 정도 차는거같아요 그래도 많이는 안넣어놓고잇어요 잘쓰고잇습니다 ㅎㅎ,배송빠르고제품도깔끔하니이쁘네요배송도 빠르고 제품도 깔끔하고 괜찮은것 같습니다사료랑 위에 간식보관함이 따로있어서 뜯어놓은 간식 보관하고 줄때 편할것 같아요라지 사고싶었는데 품절이라 s구매했는데 이것도 생각보다 큰것 같아 괜찮네요,딱이에요밀폐도 잘되고 컵도잇고 간식넣을공간까지잇어서 너무좋습니당,,,,,,,
ANAL-211104-0252,1,N,1,위에뚜껑오른쪽이자꾸뜹니다뚜껑 양옆에 누르는데도 부러질까봐 조심조심했는데힘세게주고 애들사료담고했는데 오른쪽이 자꾸 뜨길래 계속 힘줘도 그러더라고요 반품하기 귀찮고 당장 사료담을곳이 없어서 테이프라고 붙였는데 자꾸뜨네요 사지마세요 괜히 대용량 사료 구매해서 원래 담는 사료통 있는데 락앤락통에 차라리 넣는게 낫지 이게뭐하는건지 테이프붙여도 소용없고,본체는 왔는데뚜껑이 안왔어요 보내주세요,일단표기인28L절대아님내가 그냥 보기에도 좀 작아 보이길래 물로 실험해 봤는데제일 낮은 목까지 2리터 생수병으로 가득 안채우고 페트병 좁아지기 시작하는 부분까지 해서 9개 조금 안되게 들어가고 사료통 끝까지 다 채운다고 해도 많이 쳐 줘서 2리터 생수병 11개 정도 아무리 많이 쳐 줘도 21L23L정도 28L 는 완전 사기임 부피로 따져도 28L는 말도 안돼는 수치고 중국 제품이라 표기를 하다 잘못 했을 수도 있겠지만 쿠팡에서 판매 하고 있는 비슷한 모양에 비슷한 크기의 쌀통과 비교해도높이가 이 사료통은 350 그 쌀통은 270으로 높이만 8cm 차이나는데 그 쌀통 표기 용량이 12리터입니다 높이 8cm로 어떻게 두배가 넘는 용량 차이가 나는건지 물론 측정 하는 방식에 따라 다르겠지만 보통은 저 쌀통 처럼 물이 넘칠때 까지 측정 하는게 정석인데 부피로 따져도 28L 안나올 제품을 왜 28리터로 파는건지 모르겠네요 28리터면 20kg사료가 다 들어 가고도 남을 용량일텐데 본인들도 28L통에 사료를 10kg정도 밖에 안들어 간다고 인지를 하고 있는데 왜 표기를 저렇게 해서 판매를 하는건지 이해가 안됨,,,,,,,
ANAL-211104-0280,0,P,1,좋아요,만족합니다,너무,배송도,깔끔,6.21,3.84,3.74,2.78,2.29
ANAL-211104-0280,1,P,1,사이즈도 잘 맞고 깔끔합니다,갠차늠요10000점 만점에 10000점 드리겟수다블랙이라 시크하고 고급진멋이지만가격대비로 따지면 괜찬은편임 존 쌈마이,감사합니다감사합니다감사합니다감사합니다감사합니다감사합니다감사합니다감사합니다감사합니다감사합니다감사합니다감사합니다감사합니다감사합니다,블랙이라 화이트보다 기스도 안보일거고때도 안타니 조아요사무실 화장실 갈은건데 훨씬 깨끗해보이고깔끔합니다,깔끔하네요,,,,,
ANAL-211104-0280,0,N,1,싼티,변기,사이즈,커버,만족,2.56,2.51,2.19,1.03,1.0
ANAL-211104-0280,1,N,1,근데 저희변기 사이즈 보다 커서 사이즈 재보고 사는걸 처천드립니다,생각보다 커서 변기랑 사이즈가 약간 안맞아서 아쉽지만,싼티 너무남  엄청 부실해 보이고 이걸 이뿌다고 구매평 남긴 사람은  사출도 엉망이고  걍 버립니다,뚜껑하고 커버가 딱붙는느낌그래서 별로예여기스도 많이보이고요벌써 다 뜯어서환불도못하공걍 냅두려고요그래도 기대했느데 아쉬워요,초악 변기 커버  넘 부실하고 싼티 너무 납니다딱딱하고 무슨 고무 하나 없고 걍 안달고 버립니다,,,,,
ANAL-211104-0280,0,P,1,좋아요,맘에,깔끔,너무,변기,2.82,2.21,1.8,1.74,1.68
ANAL-211104-0280,1,P,1,싼데다 넘 이쁘기까지해요단 겨울이라 차가운건 어쩔수 없겠죠,추석연휴기도 하고 코로나로 나가기가 좀 그래서 주문했어요,두껑에  홈이 있으니  물이  흐르니  괜찮네요,좋아요,좋아요감사합니다늘 사용하는 상품입니다,,,,,
ANAL-211104-0280,0,N,1,변기,너무,조금,엉덩이,사이즈,5.78,2.37,1.74,1.73,1.7
ANAL-211104-0280,1,N,1,와 사람돌아버리네 사람들후기에 자기들변기에 맞지않는다는후기보고 설마 내것도 방심했는데 내가걸림 범석이형이 자기네화장실변기커버에 이거 한번씌워보면 거래처 폭파시킬듯 하다,우리집엔 좀 작네요,넘커서못쓰고 짱박아놧어요,원래 비데를 사용해서 이사가면서 변기 커버 교체용으로 구입했는데 너무 얇아요,이거 일회용인가 하는 생각이 듭니다,,,,,
ANAL-211104-0297,0,P,1,튼튼하게,깔끔하고,떨어지,비싸지만,좋아,1.3,1.27,1.1,1.08,1.04
ANAL-211104-0297,1,P,1,인테리어해치지않는예쁜고리에요아이들얼집가방이랑 마스크걸이하려고 구매했어요디자인부터 깔끔해서 넘 만족스러워요흰색도 구매했는데 저희 책장에는 은색이 조금더 잘 어울리더라구요접착력도 진짜 좋아요,정말 잘 떨어지고 가격도 비싸지만 사용 할 수가 없어요,난시크한블랙양면 접착테이프가 견고하면 잘 떨어지지않습니다,딱좋아용다른 것보다 비싸지만 값을 하지요,,,,,,
ANAL-211104-0297,1,N,1,별한개도아까워요후기에는 튼튼하다고 되어있고 최대 25키로 까지 라고 해서샀습니다첫날 붙일때 부터도 붙이는쪽에 마감이 잘 안되어 있길래붙이면 그래도 괜찮겠지 하고 붙여놓고 하루는 암것도 안걸어놨어요 혹시나해서요다음날 애들 작은 학원가방 문제집한권 얇은거 들어있는거걸어놨는데 자려고 누워 있는데 뚝 떨어지네요책상 접착면에 붙은게 떨어진게 아니고고리와접착스티커가 분리 되었어요그래서 보니까 사진처럼 마감이 엉망이네요이가격에 진짜 너무 화가납니다디자인만 깔끔하지 품질은 정말 안좋으네요,일단일주일은문제엄따현관앞에 크리스마스 리스 달고 싶어서 주문했어요 12월 한달만 잘 지탱해 주면 될텐데 일단 일주일간은 문제 없었어요  상품과 동봉된 설명서에는 25kg까지 지탱한다고 했었으니 일단은 믿어보려구요,이게 뭔가요접착면과 양면 테이프가 떠어지는거면 몰라도 후크와 양면테이프가 떨어지는건 뭔가요가벼운 가방필통과 얇은책한권 걸어놨는데 계속 떨어져요 돈이 너무 아까워요이럴거면 싼거 샀을텐데요디자인은 예쁜데 너무 쓸모가 없네요,,,,,,,
ANAL-211104-0213,0,P,0,수납,쓰기,너무,좋아요,좋고,2.26,2.25,2.21,1.83,1.58
ANAL-211104-0213,1,P,0,새상품이라하기엔 스크래치가 군데군데 있고 가격대비 엄청 잘산것같진 않지만 잘써보려구요,수납 공간이 부족했는데 2단으로 놓으니 정리 공간이 늘어서 너무 만족하면서 쓰고 있어요,,,,,,,,
ANAL-211104-0213,1,N,0,주방 물품 정리할 곳이 필요해서 구매했는데 완전 200 만족합니다일단 배송 온게 완제품으로 왔는데  부딛혀서 어디하나 상처나거나 흠 난 곳 없이 와서 엄청 놀랐습니다완제품으로 와서 덕분에 편히 쓸 수 있을것 같아요그리고 마감이 훌륭하네요 다른 제품들도 구매해서 톤 맞추고 싶을정도입니다잘 쓰겠습니다,높이를 잘못봐서 쓰기애매해졌네요 메이드인차이나가 각인돼서 그것도 좀 아쉽네요 디자인은 이쁩니다,,,,,,,,
ANAL-211104-0279,0,P,1,좋아,,,,,1.0,,,,
ANAL-211104-0279,1,P,1,맘에듭니다,좋네요,지금까지 잘 사용중이네요,,,,,,,
ANAL-211104-0279,0,N,1,커버가,전에,올라가지,괜찮아요,않아,3.01,2.52,2.04,1.03,1.01
ANAL-211104-0279,1,N,1,전에 사용했는데 넘 오래돼서 다시 산건데 예전보다 좀 두터워진 느낌이에요그래서 커버가 올라가지 않아서 난감난감,친정 단독주택이라 필수에요,전에 한번 써보고 가격대비 만족이라 또 샀는데 전에 산거보다 약간 더 두툼한 느낌이그래서 커버가 올라가지 않아요,,,,,,,
ANAL-211104-0279,0,P,1,좋아,,,,,1.17,,,,
ANAL-211104-0279,1,P,1,좋아요비데를 설치하려다 애매해 구매했어요,,,,,,,,,
ANAL-211104-0279,0,N,1,너무,변기,제품,,,1.27,1.0,1.0,,
ANAL-211104-0279,1,N,1,너무성의없는 변기카바예요큰박스에 변기카바만달랑이건 낭비라고생각해요그리고 차이나 스티커룰 떼다가 카바가 찢어졌어요,좀 앏아요,비데 금가서 덧붙여보려고 샀는데 넘 크네요,얇아서 아쉬워요,,,,,,
ANAL-211104-0257,1,P,1,넘나약해요금방이라도 부서질듯살살 다루며 사용중넘나 부실하고 약합니다 특히 윗상단 뚜껑이 약해요,,,,,,,,,
ANAL-211104-0257,1,N,1,조꾸림졸라 허접함 마감 쓰레기,뚜껑이 안닫히고넘 엉망반품할려다 비닐 뜯어서 걍 처박아 놓았음택배도 받았는디 박스가 넘 크고 테이프도 한번만 붇혀서 다 뜯어짐어케 그런물건을 팔 생각 했는지완전 쓰레기,,,,,,,,
ANAL-211104-0220,0,P,0,튼튼하고,좋아요,배송도,만족,깔끔,2.21,2.12,1.12,1.0,0.68
ANAL-211104-0220,1,P,0,깔끔하고 좋아요,저렴하니 내구성은 기대하면 안되겠지만 사진이랑 같아서 만족이에요,만족스러워요,튼튼하고 배송도 빠르고 완전 좋네요,괜찮아요,,,,,
ANAL-211104-0220,1,N,0,조립식이라 별하나뺏는데 조립도 쉽네요,,,,,,,,,
ANAL-211104-0189,0,P,1,너무,좋아요,정리되,깔끔,,2.09,1.89,0.83,0.33,
ANAL-211104-0189,1,P,1,너무   정리되니 기분체고,엄청 깔끔해졌어요,정리가 너무 잘 되요,추천받아서 구매했어요,,,,,,
ANAL-211104-0189,1,N,1,왜 이제서야 삿을까요  너무 만족입니다 ,,,,,,,,,
ANAL-211104-0189,1,P,1,너무좋아요주방 깔끔하게 정리되서 너무 좋아요10개 딱 알맞게 잘 사용 했습니당종량제는 좀 접어 넣어야해서 귀찮지만한번 정리해두니 너무 좋습니다 강추여,은근 자리차지는 되는거 같은데 깔끔해 보이긴 합니다 아직 실 사용은 안 해봐서 그때그때 뽑아쓸때 어떨지는 잘 모르겠네요 정리하는 김에 다 정리해 놓고 싶은데 스몰이 품절이라 구매를 못했네요스몰 입고좀 해주세요,,,,,,,,
ANAL-211104-0023,0,P,1,좋아요,만족합니다,의자,아주,너무,13.11,6.35,3.64,3.46,3.37
ANAL-211104-0023,1,P,1,이런거 있는지 모르고 매번 의자들고 고생하고살았는데 디자인도 이쁘고 실용적이고 아주좋슺니다,배송도빠르고   좋은데 사이즈미스로 식탁의자에 꽉끼네요,사용해보고 좋아서 재구매해요,트램폴린다리에있던게 마모돼서 식탁의자에 구매해서 사용해보다가 마음에 들어 다시 재 구매했어요,사이즈가 좀 큰걸 제가 주문했네요,,,,,
ANAL-211104-0023,0,N,1,좋아요,소리,너무,의자,안나,2.96,2.13,1.76,1.71,1.65
ANAL-211104-0023,1,N,1,식탁은 무거워서 밀면 소리가 나는데 의자는 소리가 하나도 안나네요,사이즈 딱맞게 했더니 끼우는데 너무 힘들었어요여유있게 주문해도 되겠어요갈색식탁에 티안나고 소리도 없이 부드럽게 밀리네요,잘맞춰서살껄 손가락부셔질뻔  아랫집이 시끄럽다고 정신뷩자가 살아서 어쩔수없이 샀어요,대형마트의 딱반값이고  식탁의자 새로바꿔서 샀는데 이것도 의자4개씩 하려니 은근 비싸드라고요 그래서 인터넷으로 샀는데 사이즈를너무작게생각해서 겨우 끼웠네요,처음에 식탁의자에 설치하려고 구매했는데 의자 움직일때 소리도 안나고 빠지지도 않아서 다른곳에 필요해 재구매했어요,,,,,
ANAL-211104-0023,0,P,1,좋아요,의자,너무,안나고,소리,11.09,7.78,5.34,4.56,4.31
ANAL-211104-0023,1,P,1,기대안하고구매했는데너무좋아서일부러후기남겨요완전 굿입니다,층간소음이 신경 쓰여서 식탁의자랑 식탁발캡 주문 했는데 넘 좋아요 소음이 없어요,처음에 끼울때만 좀 힘들고 다 설치하고 나먼 의자 다리도 보호되고 소리도 안 나지욤  근데 이거 무지 좋은데  오래 사용하면 바닥에 먼지가 발캡 바닥에 다 붙네요,진짜 사이즈도 딱맞고 부드럽게 의자가 밀리게해주네요,다있소에서 실패해서 살까말까 고민고민끝에샀는데  진작살껄 너무좋아요,,,,,
ANAL-211104-0023,0,N,1,너무,의자,제품,밀고,소리,3.05,2.77,2.16,1.96,1.67
ANAL-211104-0023,1,N,1,가격에비해품질개선이필요한제품이에요두껍고 유명해서 사봤는데  끼우기가 너무 힘들었어요,바닥에는 부직포가 있어서 잘 미끄러져서 소리도 안나고 바닥이 긁히지도 않음,소파앞 테이블이 습기가 많은 날씨에 조금만 밀어도 소리가 나서 찾던중 벗겨질 걱정도 없을듯싶어 구매했는데 테이블 다리 굵기에 따라 다르겠지만 저희집 테이블엔 조금 빡빡하지만 잘 들어갔네요,다른 제품 짧게 쓰다 버리는일이 다반사였는데 이건 아주 짱짱한거 같아요,무엇보다 의자끄는 소리가 안나서 좋네요,,,,,
ANAL-211104-0037,1,P,1,저희집 실크벽지인데 접착력도 좋고 잘 붙어 있어요,만족해요문콕방지 예방엔 최고만족합니다,,,,,,,,
